user,item
3901,23123
4395,94803
4395,102474
4395,47422
4395,97213
4395,103677
4395,53952
4395,78475
934,39535
934,30105
934,81034
934,66364
934,103420
934,49618
934,90937
934,104301
1047,5030
1437,86401
1437,7846
3271,86851
1333,89976
1333,87176
4601,100634
4601,90366
6212,97302
6212,74105
6681,81989
6681,73433
6681,29366
6681,38077
6681,98760
6681,70202
6681,80766
4535,70613
4535,71376
5795,87287
5795,100146
2162,104949
2162,30926
880,104908
880,86848
880,71419
6735,78617
6735,97476
6183,98705
6183,58925
5612,99069
5612,100269
5612,33641
5612,88185
5612,82627
5612,68171
5612,67080
5612,22250
5612,51774
5612,5819
5632,89769
5632,103181
2358,27789
3212,22128
3212,60414
6878,104584
5862,7472
4617,86122
4617,102055
4910,82044
4910,32364
3435,2707
3435,97775
3435,64033
3435,6377
3435,38272
1926,90735
924,69049
924,63448
924,95928
924,77050
924,104384
924,81663
924,50769
924,16265
924,88437
2750,71063
485,103958
485,87258
485,64893
485,11799
485,75195
485,100819
485,98377
485,46856
485,105024
6396,10346
4936,88792
940,104297
940,57653
940,10346
940,55338
940,53489
940,98076
940,99469
940,80467
940,63154
940,89355
2312,54262
2312,61630
2312,65930
2312,98406
2312,77299
2312,27570
2312,98263
2312,104155
2312,92632
2312,98311
2946,37371
4342,10672
3027,60180
6669,76719
5256,77299
4121,98437
3116,35445
117,34811
6472,19342
6472,10861
6472,57488
7316,36135
6738,1513
6738,100768
5004,71267
740,72343
740,29000
740,7936
740,36997
740,86276
740,99177
740,52928
740,61160
740,9339
7104,37486
153,92850
153,77322
5556,35463
2476,47426
2476,95403
2476,103797
2476,71174
2476,1806
5188,97312
5188,4352
5127,79937
1823,37587
3690,46418
3690,74177
3690,69758
3690,89791
6885,97332
1235,51908
1235,63839
1235,42622
3431,63250
3431,87817
3431,18109
3431,67265
3431,23469
3431,61251
3431,62152
3431,65910
3431,20301
5457,56847
365,40323
365,47952
365,13548
365,68022
365,43874
365,97476
4351,35462
4351,38561
4351,35463
4351,43428
4351,87163
4351,103573
2727,53847
7012,65428
2254,68589
2254,90637
2254,33996
2254,28748
2254,12335
6775,93228
6775,57325
6879,89249
3467,89354
3467,13931
3467,86189
6330,97587
6330,95490
1540,103359
1540,56231
1540,14189
1540,88035
6006,37371
6819,79761
159,29844
159,88437
7234,73434
2484,21523
3345,54895
5851,63012
2502,79708
2502,19950
4430,41797
4430,55521
651,75284
651,59433
6071,54748
4226,10892
4226,68782
927,73849
927,73746
927,49128
927,104384
927,65914
927,73420
532,76722
4185,61725
4185,36211
2816,29698
5306,89792
1595,86409
1595,55257
2810,90043
768,83672
768,87258
768,75885
768,34645
768,23346
768,63749
768,1287
768,93578
768,60440
768,89268
4538,103362
1156,89072
1156,21106
3521,86143
3521,4325
4686,89731
4686,61146
767,15161
767,104169
767,14343
767,96543
767,10699
767,1917
767,34415
767,75143
767,47187
5145,17931
7065,97359
4267,23404
3890,95647
3530,38994
3530,7244
3530,95779
3530,56842
3530,27792
3530,101546
3530,87328
3530,98467
3530,92533
387,2584
387,104525
387,71835
387,39038
387,37314
387,54999
387,30762
387,40214
387,49483
387,104589
3379,47426
2217,90734
2217,69168
2217,18268
6042,56841
868,99791
868,10346
868,39098
868,41797
868,73470
868,7472
868,95466
868,34368
868,53877
868,81568
2372,34417
2372,35463
7233,44291
1249,79178
2125,86802
6310,96726
6310,97347
5750,44291
224,103753
224,49482
224,100089
224,43793
224,98829
224,96259
224,102051
621,98373
621,57588
621,91111
621,102901
621,100912
621,1775
621,6719
621,12004
621,36211
1933,6851
6456,90041
6456,103155
3266,77202
3266,89280
2113,42595
3491,17352
6449,35463
7102,92063
7102,97447
4930,100196
4930,94509
4930,105024
3561,24619
3561,7126
3561,31200
3561,100370
3561,429
3561,64067
3561,97289
3561,31899
3561,76638
3561,98094
1723,19322
1723,9697
1723,7088
1073,104696
1073,35459
1073,94067
1073,58407
1073,9510
1073,78617
1073,65930
1073,102041
1073,57881
560,90533
560,44621
560,17633
560,38393
560,93994
560,91182
560,87132
560,44235
560,13815
560,104636
949,98436
949,61546
949,47140
949,102063
949,16788
949,82746
949,65177
949,24826
949,77292
949,49827
716,88488
716,14911
716,96759
716,77123
716,103894
716,54913
716,51908
716,76529
716,30714
716,21149
2062,39840
2062,77466
2062,46392
2062,34044
2062,86500
2062,14984
2062,90734
2062,76227
2062,74571
2062,81585
6217,77202
721,86829
4832,61437
7083,97844
7083,1941
3341,74651
4170,93228
4170,77466
1254,65679
1254,104589
4190,93855
4190,17866
4190,57334
4190,46464
4190,93218
4047,86957
2024,54994
5934,51908
119,94030
119,68782
119,100108
119,35462
119,60881
119,3624
119,86977
119,37094
119,90407
2873,58275
2873,79113
4591,8680
4591,94953
4187,65915
4187,56841
4187,93840
4187,62801
4187,86529
4187,320
3705,14803
3705,88428
3705,10620
3705,19390
3705,56003
3705,82849
3705,69744
3705,68020
3705,64845
3713,72644
3713,58370
5737,89496
5737,99318
5737,73829
5737,54019
519,100241
3962,77322
3567,61437
3567,77202
3567,89697
3567,78254
3391,77430
3110,100603
5816,25028
5816,15147
1001,16400
1001,102063
6826,41861
6826,34417
2932,21904
1218,88386
1218,14975
1218,3692
1218,60910
1218,72651
1218,59113
1218,61060
1218,71339
1218,93292
1218,15310
6884,80251
4592,90287
214,30640
214,83681
214,6851
214,63012
214,85302
214,44013
214,101958
214,87361
214,32025
3710,93857
3804,90893
201,100133
201,10067
201,43685
201,32151
201,80318
262,34413
262,95482
314,93215
314,66096
314,88011
314,69049
314,68032
314,68570
314,26751
314,93541
314,93242
314,2810
3452,88723
3101,10306
4348,6200
2377,99335
2337,44041
5645,96016
5645,39724
3726,80978
2951,57087
5930,6982
5930,69904
2852,95214
2852,100450
1709,95331
1703,2225
1703,47498
3500,68541
3500,65507
3500,31260
2513,71075
2513,81267
6148,74088
7216,100575
1975,44303
1975,62732
1975,74292
1975,1829
1975,63889
1975,15144
1975,5362
3373,93576
5343,86167
793,95131
793,86480
793,89278
4106,103389
4106,75510
5681,68318
3488,100805
3488,101697
3488,81808
5189,38896
5584,42307
6620,61437
6620,61436
1844,15310
1844,62804
6749,93228
5098,34348
3070,40323
3070,27317
7117,61437
1279,90632
570,62736
570,95146
570,77159
570,51611
570,90530
570,55251
570,96464
1399,29449
1399,86826
737,40496
737,69144
5817,94501
5817,67605
4161,88677
3989,28011
3994,101200
3994,77202
4145,44041
4145,10781
5721,83061
5721,54913
2207,37941
2207,35463
3184,85069
3184,104212
1839,103753
7235,97332
7235,97334
3244,103675
3244,87597
3244,28647
3244,100058
3244,65180
3244,89081
2078,15810
2078,98081
5376,88549
4439,64429
2014,94323
2014,14196
4046,97621
616,2740
616,102541
616,53907
616,90287
616,51121
616,71259
616,102710
616,62252
616,52863
1520,67396
1520,54019
2327,44043
542,77792
5767,104995
5767,88594
6417,92543
7088,101728
7088,69088
7088,15037
6251,61435
6001,86401
3981,67168
3981,51982
3981,37365
3981,13643
3981,35441
3981,18296
2123,10844
2400,98159
2400,18271
5535,91366
1182,102063
1182,53063
2373,91104
2373,47498
2373,58693
5172,103980
6063,103488
6063,86260
2586,44443
2319,97148
3343,88924
3343,72786
3343,55365
3343,100748
3343,67600
3343,49996
3343,68238
3343,38536
3343,83981
5024,36864
5024,62372
5616,98373
5616,71194
5732,77202
5732,68691
2293,1357
2861,97871
1226,16458
1226,75124
1226,44881
1226,46499
1226,87576
1226,14789
1226,53680
1226,51355
551,69810
551,74458
551,75280
4840,40070
5769,89235
1797,16158
1797,62864
1797,78940
1797,89272
1797,78943
1797,84253
5187,96050
5187,35264
1551,49589
1551,63699
1551,101958
1551,9136
1551,33310
1551,57566
1551,48605
1551,78961
1551,69068
7193,58500
4916,92845
4916,98503
4916,62348
6199,95551
6914,77322
4446,31377
3285,13643
3285,57957
4639,87460
4639,88012
5324,86325
3066,61730
3066,100603
3728,89976
3728,40608
3706,99765
3706,76720
3706,42368
3706,98347
3706,87229
3706,94549
821,78652
821,68022
821,51523
821,33670
821,90723
821,86097
821,25241
3934,89331
5936,97006
3038,72359
3038,94649
3038,20392
6586,77202
6586,60056
6586,53334
6586,39865
6586,78193
6586,36374
6586,93960
6586,97359
6586,38453
6586,67914
6865,104824
6865,80652
4472,53877
4472,50099
4472,39098
3765,17037
3085,61526
3085,93512
1989,77257
1989,78244
6740,79660
6740,42405
7317,25165
6634,72644
1962,49465
1962,94740
2009,97193
2009,6499
2009,89575
3840,746
3840,100049
7313,93538
2203,7088
2203,90399
497,35068
497,46920
497,53793
497,101471
497,75313
497,103503
250,26358
250,104726
250,40796
250,37365
250,13232
250,2333
250,79789
6259,88546
6259,60339
2657,103784
2657,65994
710,103894
710,37930
710,99714
710,99810
710,70421
710,27118
710,33028
710,31700
710,78583
3608,90283
3608,101265
5364,95409
5364,61879
5364,85467
402,17560
402,92804
402,17572
402,13509
402,99214
402,8249
6091,39944
6091,97289
6091,90723
1715,100576
6952,100747
899,51701
899,52221
899,78349
899,13610
899,15337
899,94192
899,32666
899,54527
899,99791
899,23408
1591,104613
1591,35231
1591,8882
1591,100072
1591,88549
1591,10267
1591,69444
1591,104176
427,21847
427,89977
427,3477
427,72080
427,89961
3560,29372
3560,82317
3560,88951
3560,32919
3560,9990
3560,68033
3560,71076
3560,50620
3560,44477
4229,30701
4229,102052
4229,93997
6751,60431
6751,72195
3649,50879
3649,31427
1854,89974
6518,16007
6518,65166
2622,47912
1485,90399
1485,58733
1485,97834
1485,84197
5206,49093
3481,103427
6028,72785
6028,24840
5087,36269
6374,102052
6374,80978
2786,72644
2786,46462
1580,66282
1580,98008
1580,21846
1246,74423
743,23174
743,57137
743,10506
743,95551
743,77422
743,52288
743,104589
743,87405
743,69922
743,62864
1248,88982
4926,86963
980,86136
7101,95551
3478,67586
3061,100797
3061,64744
3061,90574
3061,60991
3061,13488
3061,78943
490,81359
490,35551
490,98506
490,40549
490,40144
490,5161
490,58262
490,69903
490,47375
490,48593
2646,96117
388,35459
388,35462
388,56357
388,100538
388,50287
4324,49545
4324,71328
4955,75308
1306,77202
1306,61264
1627,100209
1627,97390
3515,71051
3515,49660
2429,100132
2429,56841
2429,95152
2429,61607
2429,100134
2429,31323
2429,69791
2429,20576
2429,101079
2429,88035
6185,104584
6796,81418
5497,103154
3806,94501
3806,72708
3806,93611
4795,25016
4795,42597
1907,50877
1907,72785
1907,88525
5613,48423
5613,89357
4814,88438
4814,80039
5214,16804
2663,88430
3318,38217
1159,76087
4871,51608
2239,307
3687,86963
1867,76115
6622,80978
6622,90399
6622,94958
6622,103417
3881,34257
3881,51908
3881,90737
1423,55634
6466,39029
2253,89235
2253,31200
2253,103358
2253,87287
2253,80147
2253,89408
1741,88677
1741,2392
2056,94276
2056,65409
1958,96378
4078,41371
4078,36371
3735,58275
6294,56751
3191,57921
3191,104389
3684,61437
3684,42171
6575,43727
5056,97870
5056,29942
5056,62469
5056,38528
5056,90200
5056,60592
6893,9344
1074,71476
1074,57769
1074,1377
1074,102768
1074,93414
1074,104908
1074,75636
1074,53230
1074,104995
7374,35463
4944,103136
1403,101418
1403,65497
1403,65795
1403,69099
1403,68469
1403,861
1403,77790
2124,56857
2124,26603
2124,6499
2071,72608
3499,38722
3499,10940
4608,27139
4608,14780
4608,15203
732,360
732,38259
732,91384
732,97473
732,80513
732,17070
732,12135
732,88438
732,94422
732,81528
1024,72710
1024,79634
6267,89606
6642,61437
6642,58047
1949,95504
1949,1381
2276,16800
2276,76876
2276,31427
2276,100156
2276,94672
2276,40785
2276,94958
2276,95621
2144,91366
145,26786
145,39234
5399,97871
4621,88035
4621,75477
5741,45926
5741,42084
3338,80895
3338,75354
3338,55910
3338,75193
3338,38689
3338,6859
3338,50549
3338,79346
1865,101298
6828,4791
6828,42601
955,86830
955,19609
955,38160
1376,90737
5502,97332
2306,49843
2306,57566
2306,36458
2306,88848
2306,14710
2306,37018
2306,77525
6474,88035
6474,81583
3825,104786
3825,38561
3825,31704
1219,94303
1219,47386
1219,81996
1219,101509
1219,78776
1219,67578
1219,63981
1219,91054
7062,97213
7062,65915
5239,64311
4002,64361
4002,26185
4002,71465
6278,61436
2521,44303
6595,92850
2745,72656
2745,94505
956,24766
3161,17159
6500,91327
6500,54303
687,101747
687,94396
687,62395
687,28326
687,95427
687,98657
687,77965
687,59860
806,93877
806,34638
806,99080
7332,36492
4153,99262
3221,90737
3221,56841
6704,24153
2707,94318
2707,78257
2707,73318
2000,52652
1972,23020
1972,88437
1972,93735
3308,61725
3308,32917
3308,96312
3308,22099
3308,11458
3308,29729
3308,81169
3308,12703
939,53848
939,88792
939,90737
939,93197
939,65428
939,53851
7184,75926
2196,88488
2196,78863
2196,87287
2196,21152
1382,99718
1382,81250
615,7857
615,43944
615,71938
615,91393
615,2225
615,75808
517,94953
517,18845
5858,29089
3793,86526
5856,75308
5856,54019
5060,98591
1361,99421
1383,95337
1934,52070
1934,33615
2546,100194
834,49992
834,100132
834,50880
834,90305
834,18271
834,761
834,100634
1996,83035
1996,65765
6663,13643
6663,16265
6663,72049
6663,10974
6663,61526
1386,41779
6544,20158
6544,6681
6444,104584
2264,9629
2264,73966
2264,7814
2264,98557
2264,4342
2264,67877
2264,29082
2264,2727
2264,66223
2264,86914
6961,81265
6961,71075
2183,39779
2183,10714
2183,82862
2183,78833
2183,10636
2183,38698
2183,32831
2183,27242
2183,44530
2640,21179
2640,84197
1525,57754
1525,19490
1525,45418
1525,73493
1525,71075
1525,45236
1525,72644
5688,51701
5688,87395
1917,103770
6438,76719
3190,74816
3190,95641
3190,102772
3190,87854
3190,104907
2697,67605
5515,35232
2533,86237
1901,96017
1901,103770
6253,104176
6253,79120
6253,95690
6253,71417
6253,104015
6253,86273
6253,13662
6253,16307
6253,48045
2979,19289
2979,6608
2979,89930
2979,68855
2979,61419
2979,99260
2979,94953
5278,97333
5278,38192
3107,99354
3107,37627
3864,92850
3864,97728
3864,41861
2894,70605
2894,39682
2894,44307
4925,97446
4746,17398
2160,3927
3326,23825
3326,93016
4676,49827
4676,60924
897,52144
897,42242
897,39187
897,12056
4374,100638
4374,93450
4374,93164
543,71938
543,20929
543,47251
543,100634
543,68742
5400,40841
5400,35054
5400,64769
5400,948
5400,99070
5400,102854
5400,23695
5400,12000
5400,104293
5400,74423
6095,89342
2797,51750
2797,86830
2878,41869
3984,99526
3984,75498
3984,64134
3984,71212
3984,93226
3984,100575
3984,91066
3984,39384
3984,68264
3984,94422
3926,43706
4328,86851
1771,10346
1771,53163
1771,15810
1771,46830
1771,49545
1771,7041
1771,100765
1771,12670
1771,95365
1771,40543
2760,97328
929,27261
929,26448
929,66613
929,57029
929,47229
929,29718
929,12656
929,43071
929,94670
929,36358
5529,39028
5615,51908
5615,57681
1230,61437
1230,98964
1230,34897
1230,64906
1230,73926
1230,14070
805,85890
7373,72710
6815,37371
1705,45727
2389,78261
2389,77202
6026,37371
1436,89235
1436,86529
6504,22837
6504,100744
6504,65911
2651,40323
5471,99069
5471,6912
4214,39944
3029,86530
1832,4038
1832,63626
5937,72195
2275,7226
2275,8628
2275,103322
2275,45790
2275,5449
2275,29779
2275,68841
2275,92587
2275,77677
2275,71979
5384,35463
4985,67845
3610,89235
3610,44306
536,99226
536,68276
536,84304
536,2068
536,10546
536,26280
1976,100146
1606,97896
1606,46806
1606,67236
1606,71063
1606,77939
1606,29832
1606,64055
1606,91651
1606,9427
1606,77460
1101,71168
1101,1763
1101,77188
1101,78733
1101,16496
1101,76888
6395,62732
4503,66839
4503,83351
1994,101727
1994,93891
1994,93228
3282,44303
3282,81166
4907,99622
3225,89575
2454,98204
3999,102040
3999,66735
2370,103770
3307,88219
3307,101903
3307,100647
3307,72838
3307,81307
3307,18285
3307,18240
3307,100744
6965,43874
4827,81418
4827,97289
2632,71371
2632,4791
3291,94139
3291,28868
3291,47526
3291,3955
3291,20036
3291,8273
3291,83434
3291,8878
3291,79086
801,89280
6249,97334
3677,68782
4900,36150
5130,89976
5633,47713
5633,5831
3335,74765
3335,48506
5446,54911
5446,90399
2213,9634
2213,75925
2213,80978
2213,3249
2213,66788
1149,60697
1149,87146
1149,40816
1149,43851
1149,51034
1149,93356
1149,100569
6688,94257
6688,99063
6688,83713
6688,103027
6688,94672
6688,80708
6688,61592
6688,65274
6688,78188
7070,61419
7070,63651
2664,61437
3400,14588
5029,72192
2594,81332
2594,76975
2594,60935
2594,71838
2594,83143
2594,27122
2594,104525
2594,30744
797,51756
797,104627
797,59645
797,23251
797,65625
797,103904
797,73461
797,24997
797,51198
309,65857
309,48738
309,76879
309,89876
309,94245
309,81747
309,103423
309,77546
309,103239
309,95779
4992,75246
5281,103675
6839,95430
6839,76885
5268,88730
3549,66683
3549,101326
4899,56842
4899,97476
7049,96017
1817,92605
1817,39203
1817,71168
3832,91438
4786,43727
4786,13890
1937,67847
1937,92447
1937,49300
1937,49543
1937,67845
1937,41833
1937,31516
1937,88437
1937,64339
1937,93304
4071,42405
4911,85871
6112,75477
941,22266
941,87955
941,81768
941,52451
941,52964
941,95733
941,42601
941,78317
941,100784
938,63542
938,58460
938,89239
938,31036
938,62858
938,41173
938,90737
938,14597
938,54380
5829,14941
4604,94275
2432,95654
364,90041
364,95736
364,12604
364,15790
364,16608
364,85890
364,10659
364,75444
364,4025
7097,46922
7097,91887
7097,65915
4401,89233
4401,53555
2346,8726
2346,42970
2346,68982
1612,27306
1612,52070
1612,54603
1612,100730
1612,104210
1612,65239
1612,38698
2417,89299
2417,75308
2417,16427
2417,62702
2417,81420
2417,37461
2417,32887
2417,64076
2417,72098
2417,24872
4868,472
4345,72672
4345,50539
5329,99233
5329,89716
4938,46076
4938,91890
1631,75678
93,98491
93,16262
93,75565
93,74499
93,86528
93,69178
93,69867
93,100776
93,63093
93,102991
5631,93884
5631,55290
5631,3767
5631,12122
5631,103885
5631,68022
5631,31636
5050,2786
5050,14773
5050,50880
5050,103317
5050,103076
5050,87397
5088,65930
832,65915
5744,53711
5744,91887
1508,80939
6211,72399
5040,50598
1211,9764
1211,60428
1211,50040
1211,90968
1211,74778
1211,14052
1211,35629
4924,49647
4924,72081
4924,16446
1953,89119
6864,43874
3237,48593
3237,67934
3237,746
3237,27118
3237,27661
3237,41232
3237,96291
7058,99714
5622,47273
6708,51709
1221,100108
1221,67706
1221,82562
1221,49647
1221,47694
1221,104808
1221,10094
1221,68815
1221,40495
1221,27076
1673,81571
2935,490
2596,64361
2596,99262
2596,88035
2596,91881
2596,47345
2596,70375
2596,89377
2596,795
2596,15746
2596,95152
3419,50448
3419,24917
6300,13754
950,104434
950,48703
950,33414
950,80020
950,100370
950,7887
950,8559
950,56867
950,70563
950,93459
5055,99631
5055,68782
5055,72399
5055,59118
5055,39038
5055,92772
5055,5143
5055,89777
5055,72255
4915,65176
4915,50096
4465,98260
2902,42368
2902,3927
2510,72642
2510,29192
7138,94958
7138,16458
5560,91562
5071,62864
156,99102
156,76940
156,95247
4742,17509
4742,69909
7146,89696
7311,77012
5042,103367
5042,72194
3218,86848
5275,90737
5275,50096
3445,74931
1264,62837
1264,93977
1264,68045
1264,96391
1264,44645
1264,83439
1264,77677
4736,99158
6877,103427
6877,6854
6978,89978
3297,17798
3297,56696
1532,5202
1532,82962
1532,98373
1532,61757
1532,47893
1532,25016
1532,92850
3198,50620
3198,21969
4878,59118
3666,53426
3666,94257
535,73375
6479,1388
5049,82627
1887,42594
714,91875
714,86187
714,51084
714,57309
714,88490
714,31747
714,100056
714,91498
7356,56841
7356,31244
2858,80231
802,100196
802,28795
802,61704
2841,72075
2134,90126
4434,85467
4809,9697
4809,90225
7103,79711
7103,65930
5128,65915
886,45916
885,4562
4744,67847
4744,72238
1974,87286
1974,4803
6323,104981
2957,91453
2957,91106
1658,14269
843,51614
843,3915
843,43127
843,88181
843,6724
843,76671
843,38478
843,63893
3290,45226
3290,64833
3290,42594
3290,63959
3290,25157
3290,33438
3290,81082
3290,95339
2271,26185
2271,39682
7242,86963
7242,93720
3433,10202
3433,37642
3433,98265
3433,51219
3433,96143
3433,94448
3433,48842
3433,76331
3433,94412
5044,498
5044,84769
6785,41478
5969,16265
1524,94042
1524,1763
1524,98611
1524,71775
1524,6851
1524,102212
1524,78884
1524,78974
1524,64731
5372,35459
3720,93620
4877,14269
4691,41861
3558,67972
5564,89235
5564,4672
5564,30637
3709,9990
3709,65222
3709,87180
3709,91236
3709,84552
3709,19198
3709,60261
1676,23963
1676,74877
5093,15566
5454,34196
5454,97951
3299,81265
602,37371
2028,36112
455,102063
4957,102638
1786,31309
1786,66686
1786,72091
1786,71075
2349,77202
2349,37486
2539,77202
1325,3343
1325,53680
4794,51200
1309,100214
1309,103120
1290,78863
5336,71063
3723,89978
3723,89055
5218,99283
5915,90197
5915,2333
1326,27517
1326,77202
2528,48814
2528,71843
2528,11426
2528,42173
2528,96050
2528,52067
2528,91498
4515,58946
4515,82389
4515,92796
4515,4995
4515,103652
4515,99617
4515,14872
4515,75434
4515,64466
4143,81418
690,67242
690,54024
198,89331
198,23218
198,99243
198,25411
198,91180
198,5162
6214,95468
4157,12601
3675,104436
1609,98347
1609,100744
1609,101721
1609,97590
1609,99354
1609,20761
5199,65427
3957,38915
3957,86963
3957,61436
3957,96050
3957,47912
3957,4525
3957,100499
3957,64014
1978,59425
4864,61704
4864,32282
4864,83583
3078,94257
3078,89978
1415,104873
1415,73117
1415,69049
1415,97102
1415,69537
1415,79916
1415,64136
1415,98621
1415,25301
3471,66313
4049,43539
4130,6608
2593,95207
2593,77202
2593,84364
2593,31601
2593,103785
2593,6477
2593,29583
2593,64308
5491,90326
6921,44232
6921,40925
1666,76885
1666,60694
7142,67958
2186,41557
3296,103405
3296,14639
6734,97835
6715,103389
6715,97844
601,87569
7211,86407
6477,25185
6216,75863
926,100576
777,18934
777,35068
777,96939
777,3768
777,34068
777,14941
777,63385
777,18858
777,46856
6591,103675
5958,2234
1744,13265
5567,90010
5728,46843
5728,67637
3918,71074
3918,74590
6649,6173
6649,63477
6649,88594
5035,68163
5035,73564
770,35463
770,28248
770,77392
770,69802
770,96577
770,25181
770,84163
1698,23476
4255,10067
4255,62144
4255,94099
5473,61725
4540,94827
1113,49612
1113,27661
1113,90309
1113,59118
1113,91253
1113,102772
1113,21865
4074,90385
4074,18478
4149,44267
1453,53555
1220,35434
1220,93258
1220,61753
1220,98759
1220,87875
1220,36111
1220,94761
1220,90697
1220,99537
1220,74965
6379,97334
270,1980
270,104899
270,64648
270,62060
270,48709
270,63959
270,21306
270,101932
270,18246
7069,49300
2428,62324
2428,87298
2428,101298
2428,41596
2428,72817
2428,11626
2428,19480
2428,70784
3493,72644
3493,43706
4798,94596
4798,53185
5036,26604
2677,88166
5651,49654
4806,61667
4806,74458
7145,61596
3968,49310
3968,62313
3968,68238
3968,92122
3968,43907
3968,63757
3968,98386
3968,58501
3968,82133
3968,95370
5960,86923
5574,16265
5574,6608
3744,94863
6338,40214
6338,24037
4329,87717
2045,94323
2045,94953
2045,102026
5274,25092
5274,61730
4624,71051
4624,97955
1259,40214
1259,65840
1259,1889
1259,95490
1259,96494
1259,87598
1259,73375
6615,76715
5401,75924
5401,88828
5401,47498
5401,98340
5401,85288
5401,14966
5401,75334
5401,81571
3451,42171
3315,99617
1174,94259
6328,77202
6587,87258
520,41029
520,104321
5426,15415
5426,76627
5426,7461
1347,103362
2627,53737
6311,46704
6311,99221
6866,84264
1035,65648
1035,89055
1035,45295
1943,27084
2234,38653
2234,42220
2234,104365
3286,74606
3286,3537
4940,97294
6188,99742
6188,95490
3712,72719
4248,86963
7127,104297
7127,6682
5727,61392
2401,80763
2401,93294
463,94654
1963,93264
5258,100610
3777,44621
5542,64032
5542,102063
3584,89268
3698,37314
3108,36298
4518,2721
4518,86166
4518,71358
4518,64371
4518,85991
4518,73288
4518,105087
6061,6851
1405,54020
1405,65899
1405,58887
1405,83652
1405,28479
1405,103319
1405,43144
1405,89780
7132,95408
7132,81420
7132,72098
7295,47909
992,7566
5028,7814
5028,89365
6447,82214
4583,88035
3480,54019
2721,100133
3980,51187
3980,92654
3980,45422
3980,51513
3980,68901
3980,75445
3995,76888
3995,27962
4888,51756
1418,63717
1418,35463
1418,57896
1418,32122
1418,38484
1418,81984
1418,76921
1418,3020
6845,75308
6624,72785
5026,7244
5026,51701
6714,7303
5949,8279
6956,78257
6196,86830
5647,47498
4440,53965
1410,45497
1410,599
1410,9161
1410,92993
1410,78395
1410,5926
1410,103280
1410,66887
1410,4668
1410,13299
3077,95337
3077,52067
6250,77322
1970,23020
4859,86881
4448,71972
6481,74013
5820,97621
5411,86989
5411,99066
5411,34057
5411,97389
5411,85288
5411,23209
5411,104015
5411,8309
6419,72990
6419,95906
1556,49992
5596,18289
1124,10067
1124,90458
1124,13640
1124,68925
1124,88205
3576,8273
3576,68142
3576,63741
3576,86328
3576,99714
3576,16265
3576,44285
3576,38271
3576,37966
5756,44833
2411,35208
2411,65609
6694,97332
6694,35208
5843,103155
5843,90735
608,66235
1187,41829
1187,102052
1187,95904
5009,89235
7118,97871
2182,5321
2182,45510
2182,62937
2182,74292
2182,50066
2182,28227
2182,13870
3691,65427
3691,103893
4051,86802
4739,72397
2146,65899
357,72642
357,86961
357,30911
357,57613
357,79068
357,88482
357,10318
2008,68639
2008,27049
5638,86401
3329,14591
3329,47480
5740,98768
587,36376
587,72104
587,90041
587,55267
587,76797
587,44172
587,41206
587,25235
587,77394
587,53187
701,65144
701,2109
701,103119
701,80767
701,24996
701,13466
701,5100
701,10302
3464,75465
3464,90200
4218,94501
7180,50879
5452,18240
5452,26566
5452,86997
1216,46391
1216,10346
1216,56867
1216,14728
1216,27602
1216,15882
1216,95228
6532,77202
6547,27350
4895,92446
4895,64059
7128,87059
7128,51668
7369,22448
4547,89236
2277,90737
2277,83546
2277,44041
2277,103428
2277,11531
5076,99417
5076,30845
381,38722
6651,94953
6651,56841
1593,93694
1593,78336
1593,23809
1593,40296
1593,86957
1593,40677
1593,97610
1593,34300
1593,68691
1593,1945
7032,10936
4819,92850
4819,47526
2199,35263
5991,71077
5991,55574
3300,90287
3300,49545
3137,79761
6182,95482
5301,83462
4294,52460
4294,26604
2468,79099
2468,11361
266,87577
266,45615
266,62364
266,68449
266,93851
266,18912
266,31149
266,26296
266,44550
266,96201
7325,10314
7325,71076
4112,74591
5462,13503
4615,89868
3089,60929
3089,93414
4110,72033
6831,71077
5488,77202
2033,86905
7364,16233
1626,103428
5496,68171
4748,71072
4748,94291
1952,52280
4189,49132
4189,88173
4189,68777
4189,94207
4189,59654
4189,76311
4189,79189
4189,56388
4189,3817
4282,30303
4282,41861
3458,75308
7078,89357
6331,43729
4979,100132
4979,32573
1157,72440
1157,6340
4279,75246
3283,103125
2127,70341
2127,7882
2127,96248
2127,36701
5054,104076
7314,74405
6506,26042
6176,38698
6176,55315
7160,104909
7160,97852
3660,90396
4055,45226
4055,93230
4055,18953
4055,60434
4055,58798
4055,81262
4055,51113
4055,80788
6905,95366
6905,58784
4423,35465
4423,77202
4423,93536
4174,12407
5317,69049
4347,104225
4984,62786
3974,37371
6134,71938
6134,86896
3404,75246
1780,37033
1780,50359
1780,46159
1780,89331
1780,97217
1780,68105
1780,75224
1780,50251
1780,99068
6554,103359
2974,10306
2974,49745
2974,83001
2974,93884
2974,19390
2974,54262
2974,29699
2974,79803
2974,85792
2974,75565
6093,56116
45,96017
45,66683
45,49759
45,91360
45,25084
45,61628
45,19502
45,85978
45,70402
1052,82309
1052,632
1052,1980
3063,94501
6030,75241
6030,6608
4779,97444
3206,65339
3206,51908
5193,77204
4528,75246
4528,44833
6869,72644
4559,74765
5241,100634
5241,60
5241,62079
5241,71938
5241,85438
5241,54172
2497,27962
5363,100314
4626,98129
4626,101365
2464,100462
2464,100575
2464,17159
5895,43730
6231,65507
